0.03830, 23.59
0.04845, 23.66
0.05847, 23.64
0.06732, 477.9
0.06732, 119.9
0.08202, 47.47
0.08677, 119.8
0.09181, 362.3
0.09181, 193.2
0.09355, 49.69
0.1057, 94.93
0.1230, 286.7
0.1229, 146.0
0.1480, 294.4
0.1473, 144.3
0.1540, 938.4
0.1807, 359.6
0.2120, 765.8
0.2120, 119.9
0.2186, 3215
0.2307, 1618
0.2615, 465.1
0.3058, 1972
0.3087, 314.0
0.3030, 537.5
0.3266, 120.4
0.2201, 3662
0.1361, 321.0
0.1383, 286.5
0.1339, 166.0
0.1276, 162.2
